t,expiry,raw,alpha,spot,fund,tt,spot_at_expiry,real_pct
2026-03-26 10:00:00+00:00,2026-03-27 12:00:00+00:00,-0.012482513946371922,-0.02649102769542676,69538.9644049,-0.04719461,26.0,66673.95819426,-4.120001261390829
2026-03-26 11:00:00+00:00,2026-03-27 12:00:00+00:00,-0.28592357561152004,-0.29991591004093693,69484.10978356,-0.04902571,24.999999999999996,66673.95819426,-4.044308257029542
2026-03-26 12:00:00+00:00,2026-03-27 12:00:00+00:00,0.3397873131180137,0.3265285355896596,69209.71228503,-0.04839133,24.0,66673.95819426,-3.6638702965948746
2026-03-26 13:00:00+00:00,2026-03-27 12:00:00+00:00,0.35146057072111764,0.34129666142262816,69407.60535655,-0.03870927,23.0,66673.95819426,-3.9385412423424353
2026-03-26 14:00:00+00:00,2026-03-27 12:00:00+00:00,-0.27652352762519,-0.2831923593426105,69683.83734464,-0.02655319,22.0,66673.95819426,-4.319336111606237
2026-03-26 15:00:00+00:00,2026-03-27 12:00:00+00:00,-0.45702002652359114,-0.46494500697193947,69413.12578424,-0.03305718,21.0,66673.95819426,-3.9461810126434425
2026-03-26 16:00:00+00:00,2026-03-27 12:00:00+00:00,-0.08421257717621282,-0.09212598387702606,68998.3003945,-0.03465935,20.0,66673.95819426,-3.368694861975568
2026-03-26 17:00:00+00:00,2026-03-27 12:00:00+00:00,-0.6423152249707634,-0.6526534446018353,68938.95376373,-0.04766217,19.0,66673.95819426,-3.285509056654184
2026-03-26 18:00:00+00:00,2026-03-27 12:00:00+00:00,-0.07566607615683157,-0.0850955412508883,68553.45936334,-0.0458879,17.999999999999996,66673.95819426,-2.7416576589059685
2026-03-26 19:00:00+00:00,2026-03-27 12:00:00+00:00,0.14241617737972193,0.13681819821012084,68440.06239553,-0.02884525,17.0,66673.95819426,-2.580512260586922
2026-03-26 20:00:00+00:00,2026-03-27 12:00:00+00:00,0.6925130877209122,0.6855782883706989,68535.15618051,-0.03796671,16.0,66673.95819426,-2.7156835848566834
2026-03-26 21:00:00+00:00,2026-03-27 12:00:00+00:00,-0.010384954067258369,-0.016606116751631646,68931.0587571,-0.03633046,15.0,66673.95819426,-3.2744318795299465
2026-03-26 22:00:00+00:00,2026-03-27 12:00:00+00:00,-0.0011557811354719605,-0.0069466252824137865,68902.57035321,-0.03623309,14.0,66673.95819426,-3.2344398003233135
2026-03-26 23:00:00+00:00,2026-03-27 12:00:00+00:00,-0.16157454299309226,-0.1672511006788653,68936.57699825,-0.03825018,13.0,66673.95819426,-3.282174576273839
2026-03-27 00:00:00+00:00,2026-03-27 12:00:00+00:00,0.0945161965315784,0.08864233361605271,68723.8271996,-0.04287794,12.0,66673.95819426,-2.982763167985968
2026-03-27 01:00:00+00:00,2026-03-27 12:00:00+00:00,0.377112160446931,0.3711792713301708,68794.01791301,-0.04724597,11.0,66673.95819426,-3.0817501042471593
2026-03-27 02:00:00+00:00,2026-03-27 12:00:00+00:00,-0.204450793882797,-0.20957479045181576,69049.18321859,-0.04488506,10.0,66673.95819426,-3.439903143836921
2026-03-27 03:00:00+00:00,2026-03-27 12:00:00+00:00,-0.14807527342810292,-0.153415830071835,68873.24624089,-0.05198003,8.999999999999998,66673.95819426,-3.193239997629561
2026-03-27 04:00:00+00:00,2026-03-27 12:00:00+00:00,-0.04757783126087415,-0.05164648023820746,68610.35115495,-0.0445508,8.0,66673.95819426,-2.8223044017320804
2026-03-27 05:00:00+00:00,2026-03-27 12:00:00+00:00,0.12022155186941588,0.1163381058034845,68549.51208707,-0.04859761,7.0,66673.95819426,-2.736057246370644
2026-03-27 06:00:00+00:00,2026-03-27 12:00:00+00:00,0.08254531392040204,0.07996014831379028,68602.15811235,-0.03774293,6.0,66673.95819426,-2.8106986298188574
2026-03-27 07:00:00+00:00,2026-03-27 12:00:00+00:00,-0.12880088350357202,-0.13141108937251353,68630.21601676,-0.04573021,5.0,66673.95819426,-2.8504322673591127
2026-03-27 08:00:00+00:00,2026-03-27 12:00:00+00:00,-0.824577307777365,-0.8268096847493356,68483.2380571,-0.04888851,4.0,66673.95819426,-2.6419309515292606
2026-03-27 09:00:00+00:00,2026-03-27 12:00:00+00:00,-0.2775800210616909,-0.2793809413876492,67882.84498621,-0.0525864,3.0,66673.95819426,-1.7808428509376237
2026-03-27 10:00:00+00:00,2026-03-27 12:00:00+00:00,-1.6666585668351375,-1.6679178731661588,67628.28303462,-0.05515727,2.0,66673.95819426,-1.4111327355027876
2026-03-27 11:00:00+00:00,2026-03-27 12:00:00+00:00,0.5543280635679422,0.5536567170221854,66362.02213221,-0.05880976,1.0,66673.95819426,0.4700520750084325
2026-03-28 12:00:00+00:00,2026-03-31 12:00:00+00:00,0.2620830142831613,0.22115819304717785,66309.40209358,-0.04978168,71.99999999999999,66710.96613934,0.6055914140098598
2026-03-28 13:00:00+00:00,2026-03-31 12:00:00+00:00,0.6598295125387277,0.6371663384366731,66431.31226936,-0.02795872,71.0,66710.96613934,0.4209669513166979
2026-03-28 14:00:00+00:00,2026-03-31 12:00:00+00:00,0.004861137511980909,-0.019339991402074236,66764.96215139,-0.03028232,70.0,66710.96613934,-0.08087477369876628
2026-03-28 15:00:00+00:00,2026-03-31 12:00:00+00:00,0.49688906740982364,0.4647905361114668,66712.88495297,-0.04074464,69.0,66710.96613934,-0.0028762264311389695
2026-03-28 16:00:00+00:00,2026-03-31 12:00:00+00:00,-0.07101789896606867,-0.10183653643036401,66998.99772836,-0.03969554,68.0,66710.96613934,-0.4299043251181041
2026-03-28 17:00:00+00:00,2026-03-31 12:00:00+00:00,-0.04857117279849792,-0.08327944700973974,66902.96042432,-0.0453719,67.0,66710.96613934,-0.28697427402660486
2026-03-28 18:00:00+00:00,2026-03-31 12:00:00+00:00,0.16176062304507677,0.12367844074574608,66823.32076879,-0.05053582,66.0,66710.96613934,-0.16813685425593658
2026-03-28 19:00:00+00:00,2026-03-31 12:00:00+00:00,0.1134824611296873,0.07746014988114447,66864.72031416,-0.04853825,65.0,66710.96613934,-0.22994813123811314
2026-03-28 20:00:00+00:00,2026-03-31 12:00:00+00:00,0.027403778085014496,-0.004618882321124831,66918.92910939,-0.043824,64.0,66710.96613934,-0.31076852666013816
2026-03-28 21:00:00+00:00,2026-03-31 12:00:00+00:00,-0.2888783678814773,-0.3142752813927318,66897.95238295,-0.03530932,63.0,66710.96613934,-0.2795096665135752
2026-03-28 22:00:00+00:00,2026-03-31 12:00:00+00:00,0.1839103107976441,0.16454161704348044,66655.71962133,-0.02736344,62.0,66710.96613934,0.08288338693791261
2026-03-28 23:00:00+00:00,2026-03-31 12:00:00+00:00,-0.45192195239270583,-0.4845049431721642,66695.54618871,-0.04678369,61.00000000000001,66710.96613934,0.0231199105655075
2026-03-29 00:00:00+00:00,2026-03-31 12:00:00+00:00,0.2313598650141246,0.20276928553610454,66350.50111463,-0.04173628,60.0,66710.96613934,0.5432740049502447
2026-03-29 01:00:00+00:00,2026-03-31 12:00:00+00:00,0.19964472360621444,0.17112610599494443,66459.77482816,-0.04233686,59.0,66710.96613934,0.3779599191081842
2026-03-29 02:00:00+00:00,2026-03-31 12:00:00+00:00,0.4318649109164582,0.40491848010460374,66551.43630449,-0.04069292,58.0,66710.96613934,0.239709078734405
2026-03-29 03:00:00+00:00,2026-03-31 12:00:00+00:00,0.24046755010191168,0.21134059053339854,66770.46135204,-0.04475702,57.0,66710.96613934,-0.08910409108350718
2026-03-29 04:00:00+00:00,2026-03-31 12:00:00+00:00,-0.22516823687024357,-0.25350374376749163,66907.9930518,-0.04431855,56.0,66710.96613934,-0.29447440204560316
2026-03-29 05:00:00+00:00,2026-03-31 12:00:00+00:00,0.11145730013816499,0.09056136438771521,66716.13804822,-0.03327805,55.0,66710.96613934,-0.007752110705604389
2026-03-29 06:00:00+00:00,2026-03-31 12:00:00+00:00,-0.034283476668433385,-0.0583333264003828,66775.34752793,-0.03900951,54.0,66710.96613934,-0.09641490605956494
2026-03-29 07:00:00+00:00,2026-03-31 12:00:00+00:00,0.08513620506527704,0.057416624972552156,66633.95453968,-0.04580941,53.0,66710.96613934,0.11557410961426168
2026-03-29 08:00:00+00:00,2026-03-31 12:00:00+00:00,0.11689595240969793,0.09238697593472259,66662.42121188,-0.04128314,52.0,66710.96613934,0.07282202862944423
2026-03-29 09:00:00+00:00,2026-03-31 12:00:00+00:00,-0.06942679644152461,-0.09134033991597659,66692.02648432,-0.03763561,51.0,66710.96613934,0.028398679749904537
2026-03-29 10:00:00+00:00,2026-03-31 12:00:00+00:00,-0.050406644694629264,-0.06805894453886993,66557.22901861,-0.0309241,49.99999999999999,66710.96613934,0.230984857688435
2026-03-29 11:00:00+00:00,2026-03-31 12:00:00+00:00,0.517192886473422,0.49815613533031894,66482.84893854,-0.03402981,49.0,66710.96613934,0.34312187946530703
2026-03-29 12:00:00+00:00,2026-03-31 12:00:00+00:00,0.07348908692584649,0.054458432490878034,66817.52280382,-0.03472764,48.0,66710.96613934,-0.15947413194717597
2026-03-29 13:00:00+00:00,2026-03-31 12:00:00+00:00,-0.35058375788438934,-0.37451856575231135,66831.75916617,-0.04460507,47.0,66710.96613934,-0.18074195313287814
2026-03-29 14:00:00+00:00,2026-03-31 12:00:00+00:00,0.11788685824006617,0.09883104467701548,66530.85192522,-0.03628544,46.0,66710.96613934,0.2707228434748479
2026-03-29 15:00:00+00:00,2026-03-31 12:00:00+00:00,-0.1934530694568916,-0.21028441898879574,66676.48528252,-0.03276227,45.0,66710.96613934,0.051713668880256115
2026-03-29 16:00:00+00:00,2026-03-31 12:00:00+00:00,0.024006833105562803,0.008174209101680104,66498.26690923,-0.03151882,44.0,66710.96613934,0.3198568022837803
2026-03-29 17:00:00+00:00,2026-03-31 12:00:00+00:00,-0.1311851967349083,-0.14776012992837584,66488.92127765,-0.03376381,43.0,66710.96613934,0.33395768411215787
2026-03-29 18:00:00+00:00,2026-03-31 12:00:00+00:00,0.08033063234837895,0.06295397689205647,66389.63795743,-0.03623959,42.0,66710.96613934,0.4840035159041668
2026-03-29 19:00:00+00:00,2026-03-31 12:00:00+00:00,-0.035334750723441735,-0.05454318571807175,66389.41547544,-0.04103652,41.0,66710.96613934,0.4843402545379582
2026-03-29 20:00:00+00:00,2026-03-31 12:00:00+00:00,0.4220413702428541,0.4055933738726051,66344.89799279,-0.03601815,40.0,66710.96613934,0.5517653318116141
2026-03-29 21:00:00+00:00,2026-03-31 12:00:00+00:00,0.14735487207392972,0.13209949075074046,66624.37872821,-0.03426332,39.0,66710.96613934,0.12996355505727897
2026-03-29 22:00:00+00:00,2026-03-31 12:00:00+00:00,-1.0071156421582659,-1.0305322569355533,66544.94316996,-0.05397514,38.0,66710.96613934,0.24948998597229752
2026-03-29 23:00:00+00:00,2026-03-31 12:00:00+00:00,-0.20470253458334514,-0.22467123593984645,66164.34613312,-0.04727253,37.0,66710.96613934,0.8261549280940982
2026-03-30 00:00:00+00:00,2026-03-31 12:00:00+00:00,0.39047881477411794,0.3744271978728182,66031.09396451,-0.0390558,35.99999999999999,66710.96613934,1.0296242785185643
2026-03-30 01:00:00+00:00,2026-03-31 12:00:00+00:00,0.5464071982572225,0.538325399665512,66306.30497925,-0.02022677,35.0,66710.96613934,0.610290620502292
2026-03-30 02:00:00+00:00,2026-03-31 12:00:00+00:00,0.6772100526495141,0.6533023812942311,66678.02160177,-0.06159005,34.0,66710.96613934,0.04940839091891567
2026-03-30 03:00:00+00:00,2026-03-31 12:00:00+00:00,0.10392605363984744,0.08956872718394689,67116.96084576,-0.03810944,33.0,66710.96613934,-0.6049062730253869
2026-03-30 04:00:00+00:00,2026-03-31 12:00:00+00:00,0.711387202108237,0.6948197768938816,67150.04914262,-0.04534957,32.0,66710.96613934,-0.6538833684952813
2026-03-30 05:00:00+00:00,2026-03-31 12:00:00+00:00,-0.20630518213453322,-0.22078752330424095,67644.14858178,-0.04092133,31.0,66710.96613934,-1.3795464382433664
2026-03-30 06:00:00+00:00,2026-03-31 12:00:00+00:00,-0.26373457001213885,-0.27690320412394764,67493.49606,-0.03844988,30.0,66710.96613934,-1.1594153012378463
2026-03-30 07:00:00+00:00,2026-03-31 12:00:00+00:00,0.5694843003207374,0.5564871421788505,67253.73648304,-0.03925783,29.0,66710.96613934,-0.8070486073838845
2026-03-30 08:00:00+00:00,2026-03-31 12:00:00+00:00,0.034430670389171046,0.023753188971162083,67652.06901787,-0.03340348,28.0,66710.96613934,-1.3910925300472512
2026-03-30 09:00:00+00:00,2026-03-31 12:00:00+00:00,-0.16861202240293144,-0.181967761462623,67625.07241478,-0.04332906,27.0,66710.96613934,-1.3517268711127017
2026-03-30 10:00:00+00:00,2026-03-31 12:00:00+00:00,0.13254545175316756,0.12280049454296646,67413.19404637,-0.03283141,26.0,66710.96613934,-1.0416772517068
2026-03-30 11:00:00+00:00,2026-03-31 12:00:00+00:00,0.31187560423981053,0.30171245369421823,67482.83482544,-0.03560987,24.999999999999996,66710.96613934,-1.143800031662303
2026-03-30 12:00:00+00:00,2026-03-31 12:00:00+00:00,0.38544581167706526,0.37309985236596543,67648.7630195,-0.04505997,24.0,66710.96613934,-1.3862735078979485
2026-03-30 13:00:00+00:00,2026-03-31 12:00:00+00:00,-0.4768444353067406,-0.4887210093515888,67863.2148348,-0.04523157,23.0,66710.96613934,-1.6978987781008186
2026-03-30 14:00:00+00:00,2026-03-31 12:00:00+00:00,0.43480933788001364,0.42613846312293857,67512.51359418,-0.03452435,22.0,66710.96613934,-1.187257609245781
2026-03-30 15:00:00+00:00,2026-03-31 12:00:00+00:00,-0.23063417178035414,-0.2406234261525877,67791.00947968,-0.04166738,21.0,66710.96613934,-1.5931955411635108
2026-03-30 16:00:00+00:00,2026-03-31 12:00:00+00:00,-0.27229526973797885,-0.2807329087917435,67557.16165838,-0.0369553,20.0,66710.96613934,-1.2525622721081846
2026-03-30 17:00:00+00:00,2026-03-31 12:00:00+00:00,-0.7847661128267587,-0.7910892806529672,67371.18656482,-0.02915221,19.0,66710.96613934,-0.979974465559965
2026-03-30 18:00:00+00:00,2026-03-31 12:00:00+00:00,-0.2278259027700305,-0.23585090831802002,66811.60247553,-0.03905346,17.999999999999996,66710.96613934,-0.15062703551656126
2026-03-30 19:00:00+00:00,2026-03-31 12:00:00+00:00,-0.07698828287016661,-0.08474000499012932,66610.30288398,-0.03994262,17.0,66710.96613934,0.15112265070365932
2026-03-30 20:00:00+00:00,2026-03-31 12:00:00+00:00,0.23268232067519706,0.2238049714107262,66503.11405094,-0.04860133,16.0,66710.96613934,0.3125448956281841
2026-03-30 21:00:00+00:00,2026-03-31 12:00:00+00:00,0.28885833773770164,0.2826894282902238,66617.20187033,-0.03602532,15.0,66710.96613934,0.14075083668706978
2026-03-30 22:00:00+00:00,2026-03-31 12:00:00+00:00,-0.06632207089874731,-0.07365740179313884,66829.89973679,-0.04589653,14.0,66710.96613934,-0.1779646504310493
2026-03-30 23:00:00+00:00,2026-03-31 12:00:00+00:00,0.15929369060554793,0.1535314274474297,66696.04219484,-0.03882767,13.0,66710.96613934,0.02237605712255153
2026-03-31 00:00:00+00:00,2026-03-31 12:00:00+00:00,0.7849498387012765,0.7782315513906275,66689.53771315,-0.04904185,12.0,66710.96613934,0.03213161602974739
2026-03-31 01:00:00+00:00,2026-03-31 12:00:00+00:00,1.0878977206834324,1.082312049736311,67206.97893049,-0.04448101,11.0,66710.96613934,-0.738037625025538
2026-03-31 02:00:00+00:00,2026-03-31 12:00:00+00:00,0.0664795122160431,0.06180468719608848,67907.46469123,-0.04095051,10.0,66710.96613934,-1.7619543850302448
2026-03-31 03:00:00+00:00,2026-03-31 12:00:00+00:00,-0.18197658951327833,-0.18676607475339752,67836.62672225,-0.04661654,8.999999999999998,66710.96613934,-1.659369926395221
2026-03-31 04:00:00+00:00,2026-03-31 12:00:00+00:00,-0.2860144555487058,-0.29063136303784803,67740.14537073,-0.05055397,8.0,66710.96613934,-1.5193047280271912
2026-03-31 05:00:00+00:00,2026-03-31 12:00:00+00:00,0.2939214774246274,0.2905471599935331,67490.28530447,-0.04222646,7.0,66710.96613934,-1.1547130992471661
2026-03-31 06:00:00+00:00,2026-03-31 12:00:00+00:00,-0.19738939479883133,-0.20031393208312948,67630.85752457,-0.04269762,6.0,66710.96613934,-1.36016519514899
2026-03-31 07:00:00+00:00,2026-03-31 12:00:00+00:00,-0.11272617476781957,-0.11426327162670266,67448.40346229,-0.02692973,5.0,66710.96613934,-1.0933354758534826
2026-03-31 08:00:00+00:00,2026-03-31 12:00:00+00:00,-0.8225857041460664,-0.8241073084164109,67326.02371566,-0.03332288,4.0,66710.96613934,-0.9135510199111031
2026-03-31 09:00:00+00:00,2026-03-31 12:00:00+00:00,-0.9911280588583282,-0.992626681731414,66795.07039409,-0.04375946,3.0,66710.96613934,-0.12591386498102708
2026-03-31 10:00:00+00:00,2026-03-31 12:00:00+00:00,0.32124775346927387,0.32017294061558027,66152.48662286,-0.04707655,2.0,66710.96613934,0.8442305724105774
2026-03-31 11:00:00+00:00,2026-03-31 12:00:00+00:00,0.5324785296806643,0.5320348162533364,66330.56070295,-0.03886921,1.0,66710.96613934,0.5734995036354165
2026-03-31 12:00:00+00:00,2026-04-03 12:00:00+00:00,-0.04787779894881554,-0.07892668387100937,66710.96613934,-0.03777028,71.99999999999999,66992.57687061,0.42213559114374155
2026-03-31 13:00:00+00:00,2026-04-03 12:00:00+00:00,0.9625587387487402,0.91751526674271,66679.88013587,-0.05556225,71.0,66992.57687061,0.46895215483717223
2026-03-31 14:00:00+00:00,2026-04-03 12:00:00+00:00,-1.2500213957750639,-1.2815472362701135,67458.15918192,-0.03944612,70.0,66992.57687061,-0.6901793896486504
2026-03-31 15:00:00+00:00,2026-04-03 12:00:00+00:00,0.1345636151286005,0.09176708742389308,66675.41703176,-0.05432136,69.0,66992.57687061,0.47567732302137417
2026-03-31 16:00:00+00:00,2026-04-03 12:00:00+00:00,1.370708418623118,1.3385364034441323,66781.66565939,-0.04143846,68.0,66992.57687061,0.3158220286024768
2026-03-31 17:00:00+00:00,2026-04-03 12:00:00+00:00,-0.16925296354793912,-0.20467793773784504,67666.85142122,-0.04630863,67.0,66992.57687061,-0.9964621324150156
2026-03-31 18:00:00+00:00,2026-04-03 12:00:00+00:00,0.516433559089279,0.48198903174844804,67523.46287874,-0.04570941,66.0,66992.57687061,-0.7862244995985609
2026-03-31 19:00:00+00:00,2026-04-03 12:00:00+00:00,-0.027861568902447186,-0.05987142212732924,67878.09739364,-0.04313253,65.0,66992.57687061,-1.304574755380462
2026-03-31 20:00:00+00:00,2026-04-03 12:00:00+00:00,0.6282663407466671,0.5989162737264928,67864.12969033,-0.04016701,64.0,66992.57687061,-1.284261396553616
2026-03-31 21:00:00+00:00,2026-04-03 12:00:00+00:00,0.20633077578726014,0.17560518521148313,68155.32408747,-0.04271664,63.0,66992.57687061,-1.7060255122075745
2026-03-31 22:00:00+00:00,2026-04-03 12:00:00+00:00,-0.01852359881559811,-0.05214729232177059,68212.1980496,-0.04749904,62.0,66992.57687061,-1.7879810559735347
2026-03-31 23:00:00+00:00,2026-04-03 12:00:00+00:00,0.2493952962164627,0.21593349695020653,68135.85097151,-0.0480453,61.00000000000001,66992.57687061,-1.6779332533441618
2026-04-01 00:00:00+00:00,2026-04-03 12:00:00+00:00,0.2588883646079477,0.21972118257083503,68179.04903038,-0.05717289,60.0,66992.57687061,-1.7402298457423706
2026-04-01 01:00:00+00:00,2026-04-03 12:00:00+00:00,-0.7187198880834746,-0.7438515025081474,68298.02900111,-0.03730937,59.0,66992.57687061,-1.9114052771256076
2026-04-01 02:00:00+00:00,2026-04-03 12:00:00+00:00,-0.1628633806788444,-0.19517406315435573,67802.69957539,-0.04879239,58.0,66992.57687061,-1.1948236719973275
2026-04-01 03:00:00+00:00,2026-04-03 12:00:00+00:00,0.7429762448945666,0.7127027568919686,67686.72835985,-0.04651853,57.0,66992.57687061,-1.0255355903000822
2026-04-01 04:00:00+00:00,2026-04-03 12:00:00+00:00,0.31136563225389374,0.2858164795159523,68115.47947497,-0.03996107,56.0,66992.57687061,-1.648527784015107
2026-04-01 05:00:00+00:00,2026-04-03 12:00:00+00:00,0.3489531782816199,0.3222242905407696,68238.31199148,-0.04256614,55.0,66992.57687061,-1.825565557696586
2026-04-01 06:00:00+00:00,2026-04-03 12:00:00+00:00,0.9693436588022109,0.9439834676218979,68460.22629116,-0.04113465,54.0,66992.57687061,-2.1437986697679134
2026-04-01 07:00:00+00:00,2026-04-03 12:00:00+00:00,-0.6648427094033076,-0.6812622835235427,69167.81219993,-0.02713654,53.0,66992.57687061,-3.1448664633666126
2026-04-01 08:00:00+00:00,2026-04-03 12:00:00+00:00,-0.004063137090649357,-0.024107002225934076,68689.31942825,-0.03376282,52.0,66992.57687061,-2.470169411726877
2026-04-01 09:00:00+00:00,2026-04-03 12:00:00+00:00,0.0647136025742672,0.04010734901987663,68618.73989946,-0.04225966,51.0,66992.57687061,-2.3698526542933274
2026-04-01 10:00:00+00:00,2026-04-03 12:00:00+00:00,-0.04292544164690497,-0.06586999131434408,68630.10659818,-0.04019424,49.99999999999999,66992.57687061,-2.3860224160185477
2026-04-01 11:00:00+00:00,2026-04-03 12:00:00+00:00,0.24551767403082406,0.22011886780154602,68564.13694839,-0.04540108,49.0,66992.57687061,-2.292102180128006
2026-04-01 12:00:00+00:00,2026-04-03 12:00:00+00:00,-0.36592228814806094,-0.3868811636655834,68665.13127463,-0.03824594,48.0,66992.57687061,-2.435813305781817
2026-04-01 13:00:00+00:00,2026-04-03 12:00:00+00:00,-0.29473444104299673,-0.3089853735152003,68344.3052862,-0.02655942,47.0,66992.57687061,-1.9778215755204072
2026-04-01 14:00:00+00:00,2026-04-03 12:00:00+00:00,0.7053221074610507,0.6817975191741605,68131.5950651,-0.04479373,46.0,66992.57687061,-1.671791469730981
2026-04-01 15:00:00+00:00,2026-04-03 12:00:00+00:00,0.5298176787100068,0.5074110146823709,68569.78495877,-0.04361342,45.0,66992.57687061,-2.300150261676261
2026-04-01 16:00:00+00:00,2026-04-03 12:00:00+00:00,-0.04742674518137667,-0.06550570388571142,68865.28315426,-0.03599031,44.0,66992.57687061,-2.719376437406185
2026-04-01 17:00:00+00:00,2026-04-03 12:00:00+00:00,-0.7792188833246532,-0.7917121306749442,68817.21227315,-0.02544977,43.0,66992.57687061,-2.65142301216392
2026-04-01 18:00:00+00:00,2026-04-03 12:00:00+00:00,-0.14317695293681004,-0.16048828131133058,68195.13806673,-0.03610336,42.0,66992.57687061,-1.763411923799121
2026-04-01 19:00:00+00:00,2026-04-03 12:00:00+00:00,0.1522443484402067,0.13333447467588805,68087.74608189,-0.04039874,41.0,66992.57687061,-1.6084674178563936
2026-04-01 20:00:00+00:00,2026-04-03 12:00:00+00:00,0.08485527701565888,0.07085828382934825,68148.33144593,-0.03065127,40.0,66992.57687061,-1.6959396522231658
2026-04-01 21:00:00+00:00,2026-04-03 12:00:00+00:00,0.30001970044832627,0.28231526319231365,68165.1857776,-0.03976337,39.0,66992.57687061,-1.720246037054483
2026-04-01 22:00:00+00:00,2026-04-03 12:00:00+00:00,-0.24397205800630295,-0.2617953902373753,68303.12442816,-0.04108381,38.0,66992.57687061,-1.9187227063505685
2026-04-01 23:00:00+00:00,2026-04-03 12:00:00+00:00,0.012353260709683261,-0.0032140705082792584,68121.470418,-0.03685384,37.0,66992.57687061,-1.6571773046926173
2026-04-02 00:00:00+00:00,2026-04-03 12:00:00+00:00,0.8135785165745753,0.7998902894112714,68059.01668917,-0.03330574,35.99999999999999,66992.57687061,-1.566933920644932
2026-04-02 01:00:00+00:00,2026-04-03 12:00:00+00:00,-1.4583592319776872,-1.4809139092950627,68372.45042381,-0.05644477,35.0,66992.57687061,-2.0181718581779426
2026-04-02 02:00:00+00:00,2026-04-03 12:00:00+00:00,-0.5998196227920216,-0.6173436130866585,67269.8895606,-0.04514609,34.0,66992.57687061,-0.41223895535041366
2026-04-02 03:00:00+00:00,2026-04-03 12:00:00+00:00,-0.38445454923295597,-0.39893381621325064,66847.02993702,-0.03843309,33.0,66992.57687061,0.21773133933869568
2026-04-02 04:00:00+00:00,2026-04-03 12:00:00+00:00,-0.36110307895838917,-0.3726450052614167,66577.48371697,-0.0315942,32.0,66992.57687061,0.6234737789199423
2026-04-02 05:00:00+00:00,2026-04-03 12:00:00+00:00,0.4056214513349117,0.39263275799133146,66330.3953562,-0.03670115,31.0,66992.57687061,0.9983078057262266
2026-04-02 06:00:00+00:00,2026-04-03 12:00:00+00:00,0.17985940037688553,0.16974442309412796,66571.72032938,-0.02953424,30.0,66992.57687061,0.6321851668361838
2026-04-02 07:00:00+00:00,2026-04-03 12:00:00+00:00,0.45716843718586897,0.44056601244636906,66634.89952526,-0.05014661,29.0,66992.57687061,0.536771793607069
2026-04-02 08:00:00+00:00,2026-04-03 12:00:00+00:00,-0.5856991643130927,-0.5940157274716276,66848.43945427,-0.02601788,28.0,66992.57687061,0.2156182216319432
2026-04-02 09:00:00+00:00,2026-04-03 12:00:00+00:00,0.027482581887288828,0.012180730108977654,66456.23135012,-0.04964221,27.0,66992.57687061,0.8070658079666155
2026-04-02 10:00:00+00:00,2026-04-03 12:00:00+00:00,0.08704503310625518,0.0729087422459845,66413.79293801,-0.04762506,26.0,66992.57687061,0.8714815206236478
2026-04-02 11:00:00+00:00,2026-04-03 12:00:00+00:00,-0.3160005089380312,-0.3303503112547256,66438.4983795,-0.0502781,24.999999999999996,66992.57687061,0.8339720261964405
2026-04-02 12:00:00+00:00,2026-04-03 12:00:00+00:00,-0.19320483275600803,-0.20701532056264726,66189.42489989,-0.0504048,24.0,66992.57687061,1.2134143361039245
2026-04-02 13:00:00+00:00,2026-04-03 12:00:00+00:00,0.34263881044193983,0.3277189969776879,66052.85750265,-0.05682079,23.0,66992.57687061,1.4226778423966007
2026-04-02 14:00:00+00:00,2026-04-03 12:00:00+00:00,1.0303626667962045,1.016227988949307,66191.74887039,-0.05627774,22.0,66992.57687061,1.2098607664651753
2026-04-02 15:00:00+00:00,2026-04-03 12:00:00+00:00,0.20345225553852203,0.19044270046519868,66723.35394891,-0.0542649,21.0,66992.57687061,0.40349129018028207
2026-04-02 16:00:00+00:00,2026-04-03 12:00:00+00:00,0.48950757947680684,0.4757542707823126,66776.22425364,-0.06023535,20.0,66992.57687061,0.3239964813647155
2026-04-02 17:00:00+00:00,2026-04-03 12:00:00+00:00,-0.42507956110589656,-0.43545266539934985,66974.36819106,-0.04782299,19.0,66992.57687061,0.02718753463722527
2026-04-02 18:00:00+00:00,2026-04-03 12:00:00+00:00,0.4388697770462877,0.43010416960170955,66697.31154878,-0.04265742,17.999999999999996,66992.57687061,0.4426944879390899
2026-04-02 19:00:00+00:00,2026-04-03 12:00:00+00:00,0.04310025827822041,0.036922125772809705,66959.11048539,-0.03183457,17.0,66992.57687061,0.049980331246044514
2026-04-02 20:00:00+00:00,2026-04-03 12:00:00+00:00,0.13977894223398982,0.1325477145832763,66856.06644065,-0.03958954,16.0,66992.57687061,0.20418555447199435
2026-04-02 21:00:00+00:00,2026-04-03 12:00:00+00:00,-0.05504533800735832,-0.0611830657417355,66982.44422638,-0.03584323,15.0,66992.57687061,0.015127313353570506
2026-04-02 22:00:00+00:00,2026-04-03 12:00:00+00:00,0.11598513402192238,0.10942294611706262,66914.80742293,-0.0410592,14.0,66992.57687061,0.11622158185179228
2026-04-02 23:00:00+00:00,2026-04-03 12:00:00+00:00,-0.03501514489953878,-0.04004045974871905,66926.25441717,-0.03386204,13.0,66992.57687061,0.09909781149054092
2026-04-03 00:00:00+00:00,2026-04-03 12:00:00+00:00,-0.15985653424552346,-0.16409982838029089,66899.76070402,-0.03097539,12.0,66992.57687061,0.1387391608180061
