symbol,id,state,settlement_time,strike_price,contract_type,settlement_dt,underlying_asset_symbol,source,product_id,mark_price,spot_price,oi,oi_value_usd,spot_ref,moneyness_dev
P-ETH-3100-020126,112370.0,expired,2026-01-02T12:00:00Z,3100,put_options,2026-01-02 12:00:00+00:00,ETH,settled,,,,,,3048.06686788,0.017038055387584357
C-ETH-2900-020126,112299.0,expired,2026-01-02T12:00:00Z,2900,call_options,2026-01-02 12:00:00+00:00,ETH,settled,,,,,,3048.06686788,0.04857730302451786
C-ETH-3000-020126,112298.0,expired,2026-01-02T12:00:00Z,3000,call_options,2026-01-02 12:00:00+00:00,ETH,settled,,,,,,3048.06686788,0.01576962381846675
P-ETH-2900-020126,112296.0,expired,2026-01-02T12:00:00Z,2900,put_options,2026-01-02 12:00:00+00:00,ETH,settled,,,,,,3048.06686788,0.04857730302451786
P-ETH-3000-020126,112295.0,expired,2026-01-02T12:00:00Z,3000,put_options,2026-01-02 12:00:00+00:00,ETH,settled,,,,,,3048.06686788,0.01576962381846675
C-ETH-3150-020126,112247.0,expired,2026-01-02T12:00:00Z,3150,call_options,2026-01-02 12:00:00+00:00,ETH,settled,,,,,,3048.06686788,0.03344189499060991
C-ETH-3200-020126,112246.0,expired,2026-01-02T12:00:00Z,3200,call_options,2026-01-02 12:00:00+00:00,ETH,settled,,,,,,3048.06686788,0.04984573459363546
P-ETH-3150-020126,112242.0,expired,2026-01-02T12:00:00Z,3150,put_options,2026-01-02 12:00:00+00:00,ETH,settled,,,,,,3048.06686788,0.03344189499060991
P-ETH-3200-020126,112241.0,expired,2026-01-02T12:00:00Z,3200,put_options,2026-01-02 12:00:00+00:00,ETH,settled,,,,,,3048.06686788,0.04984573459363546
C-ETH-3380-121225,111827.0,expired,2025-12-12T12:00:00Z,3380,call_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.04351630598572165
P-ETH-3380-121225,111826.0,expired,2025-12-12T12:00:00Z,3380,put_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.04351630598572165
C-ETH-3360-121225,111820.0,expired,2025-12-12T12:00:00Z,3360,call_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.03734165328758128
P-ETH-3360-121225,111819.0,expired,2025-12-12T12:00:00Z,3360,put_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.03734165328758128
C-ETH-3340-121225,111797.0,expired,2025-12-12T12:00:00Z,3340,call_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.03116700058944092
P-ETH-3340-121225,111796.0,expired,2025-12-12T12:00:00Z,3340,put_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.03116700058944092
C-ETH-3320-121225,111788.0,expired,2025-12-12T12:00:00Z,3320,call_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.024992347891300556
P-ETH-3320-121225,111787.0,expired,2025-12-12T12:00:00Z,3320,put_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.024992347891300556
C-ETH-3280-121225,111767.0,expired,2025-12-12T12:00:00Z,3280,call_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.012643042495019826
P-ETH-3280-121225,111766.0,expired,2025-12-12T12:00:00Z,3280,put_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.012643042495019826
C-ETH-3260-121225,111757.0,expired,2025-12-12T12:00:00Z,3260,call_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.00646838979687946
P-ETH-3260-121225,111756.0,expired,2025-12-12T12:00:00Z,3260,put_options,2025-12-12 12:00:00+00:00,ETH,settled,,,,,,3239.04857127,0.00646838979687946
