symbol,id,state,settlement_time,strike_price,contract_type,settlement_dt,underlying_asset_symbol,source,product_id,mark_price,spot_price,oi,oi_value_usd,spot_ref,moneyness_dev
C-BTC-60600-050626,137493.0,expired,2026-06-05T12:00:00Z,60600,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.021405240002670124
P-BTC-60600-050626,137492.0,expired,2026-06-05T12:00:00Z,60600,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.021405240002670124
C-BTC-61000-050626,137470.0,expired,2026-06-05T12:00:00Z,61000,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.014945868649552434
P-BTC-61000-050626,137469.0,expired,2026-06-05T12:00:00Z,61000,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.014945868649552434
C-BTC-61400-050626,137346.0,expired,2026-06-05T12:00:00Z,61400,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.008486497296434746
P-BTC-61400-050626,137345.0,expired,2026-06-05T12:00:00Z,61400,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.008486497296434746
C-BTC-61500-190626,137327.0,expired,2026-06-19T12:00:00Z,61500,call_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.01799158845094243
P-BTC-61500-190626,137325.0,expired,2026-06-19T12:00:00Z,61500,put_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.01799158845094243
C-BTC-61500-120626,137323.0,expired,2026-06-12T12:00:00Z,61500,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.03359430117815815
P-BTC-61500-120626,137321.0,expired,2026-06-12T12:00:00Z,61500,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.03359430117815815
C-BTC-59200-050626,137299.0,expired,2026-06-05T12:00:00Z,59200,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.04401303973858203
C-BTC-61800-050626,137298.0,expired,2026-06-05T12:00:00Z,61800,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.0020271259433170567
P-BTC-59200-050626,137297.0,expired,2026-06-05T12:00:00Z,59200,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.04401303973858203
P-BTC-61800-050626,137296.0,expired,2026-06-05T12:00:00Z,61800,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.0020271259433170567
P-BTC-59600-050626,137290.0,expired,2026-06-05T12:00:00Z,59600,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.037553668385464346
C-BTC-59600-050626,137271.0,expired,2026-06-05T12:00:00Z,59600,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.037553668385464346
C-BTC-62200-050626,137270.0,expired,2026-06-05T12:00:00Z,62200,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.004432245409800632
P-BTC-62200-050626,137269.0,expired,2026-06-05T12:00:00Z,62200,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.004432245409800632
C-BTC-60000-050626,137263.0,expired,2026-06-05T12:00:00Z,60000,call_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.031094297032346657
P-BTC-60000-050626,137262.0,expired,2026-06-05T12:00:00Z,60000,put_options,2026-06-05 12:00:00+00:00,BTC,settled,,,,,,61925.53085014,0.031094297032346657
C-BTC-62500-190626,137254.0,expired,2026-06-19T12:00:00Z,62500,call_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.002023972002990273
P-BTC-62500-190626,137253.0,expired,2026-06-19T12:00:00Z,62500,put_options,2026-06-19 12:00:00+00:00,BTC,settled,,,,,,62626.75479835,0.002023972002990273
C-BTC-62500-120626,137252.0,expired,2026-06-12T12:00:00Z,62500,call_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.01788038737617698
P-BTC-62500-120626,137251.0,expired,2026-06-12T12:00:00Z,62500,put_options,2026-06-12 12:00:00+00:00,BTC,settled,,,,,,63637.86976316,0.01788038737617698
